,room_ids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
0,0,-0.29367104,0.40811515,1.0240965,-0.08614284,0.5334717,-0.7808225,0.4896225,-0.40735036,0.3546846,0.23543186,-0.72917855,-0.043989845,-0.35289705,0.003874227,0.4374988,0.61117566,-0.74036753,0.78518796,0.96588886,0.07520469,0.82925355,0.56614876,-0.9003553,-0.38536972,0.43084988,0.61798424,0.6727537,0.7330112,0.2655319,-0.043154225,0.12206507,-0.5074474,-0.40192616,0.0970708,-0.47302747,0.88589716,-0.2993069,-0.51889324,-0.060749948,-0.3222562,-0.3958496,-0.372507,-0.027636528,-0.5464,-0.019573629,0.21025053,0.75718695,-0.38151136,0.49994785,-0.35444266,-0.22729999,0.7367759,0.5981881,-0.718027,-0.04939075,-0.09427783,-0.1502336,-0.085898675,0.72838616,0.10917443,0.39343578,-0.53055555,-0.47160873,-0.5265721,-0.88134825,0.2253322,0.8767353,0.23797867,-0.43928912,0.04341579,0.009979829,-0.6992283,0.046074077,-0.22371782,-0.048627634,-0.10531836,0.5991993,-0.17699152,0.54224,0.17883039,0.48072386,0.39264873,-0.105057955,-0.28052223,-0.39585695,0.6497166,-0.2263726,0.25903273,-0.60574716,-0.1359663,0.23068084,0.56179035,-0.17602539,0.63058305,0.3138813,-8.95E-05,0.32997057,0.28920293,0.9688881,0.12912238,0.3970986,-1.2990268,0.80075717,-0.44946146,-0.78458756,-0.24583039,0.68316966,0.009539634,0.5826849,0.28028637,-0.7392069,0.635863,-0.6836177,-0.44768217,-0.37442338,0.17480583,0.02322232,-0.54405606,-0.35231405,-0.039056003,0.13475311,0.72661024,-0.08951725,0.68852496,0.638217,0.16611248,-0.41106436,0.37174714,-0.2591812,0.6310961,-0.44347903,-0.062515,-0.4551861,0.69745696,0.01751557,-0.7337094,-0.24598575,0.13198577,0.1594855,-0.16531694,-0.75961536,0.188093,0.39416838,-0.3882147,0.27754408,0.12263186,-0.90537286,-0.68209046,-0.15109578,0.82001203,-0.14527246,1.2819088,0.5592598,-0.38593483,-0.048345596,0.1736193,0.09879178,0.026136667,-0.20939673,-0.60624623,0.18237658,-1.0255312,-0.5221473,-0.40127212,1.5470278,-1.2818148,-0.2840882,-0.19521615,-0.2154243,0.4117113,0.09657177,-0.16785634,-0.20382884,0.19278443,-0.1882191,1.1065624,0.1911836,-0.33336955,0.5968609,-0.09864656,0.38228884,-0.8845848,-0.2764183,-0.10862669,-0.4040094,-0.16443238,0.6642106,0.87228453,0.13081063,-0.3109071,-0.32973608,-0.43522042,0.35266536,-0.13518663,0.50340384,-0.31078494,-0.20347485,-0.348885,-0.35894373,0.50673056,-0.2897752,0.47428638,-0.4668298,-0.01604414,-0.001818314,-0.44169062,-0.211294,0.2069595,-0.49246204,0.9511413,0.55553824,0.051574424,0.38973814,-0.3046817,0.5245215,-0.15384732,-0.37721828,-0.14059904,0.5698339,-0.61468685,-0.15058127,-0.5701007,0.8029846,-0.30146927,0.45840922,0.76906043,0.026363254,0.46191812,-0.09825818,-0.030528128,-0.28888902,-0.25523144,-0.70153344,0.294159,0.24543041,-1.4350297,0.58532894,0.25853223,-0.6163254,0.40285674,-0.3344767,-0.10847011,0.36642733,0.12307668,-0.5223418,-0.9972595,0.32845053,-0.02722022,-0.38634336,0.5735556,-0.3727784,0.24704354,-0.6002368,0.041942,0.039450556,0.24304938,-1.333555,0.8003932,-0.6516048,0.21089232,0.001139712,0.5674797,-0.85691565,0.4097613,0.46890414,-0.39662302,-0.22803058,0.017488912,0.96990025,-0.05680625,0.06545782,-0.030955825,0.005321011,-0.858571,0.1088295,0.081458926,1.5901523,0.7018185,-0.42335856,0.5208819,-1.0058533,0.7702075,0.52466947,0.24429944,0.9861226,-1.3191401,0.11723673,-0.22981884,-0.3105044,-0.7899064,0.35587016,0.4472877,-0.5395755,-0.6212572,0.5711626,0.46543932,0.014670387,-0.67082304,-0.5430904,0.1390193,-0.5049831,0.5257294,1.0104101,-0.8262358,0.45737702,-0.3122397,0.04611665,0.7405299,-1.1139636,1.2554805,-0.5106554,0.06640515,-0.9301925,-0.45631728,1.0297108,-0.59623694,-0.05270125,-0.29930153,0.356385,-0.8292783,-0.06885111,-0.566136,-0.7601305,-0.6699693,0.56891006,-0.1735934,-0.09192861,-0.20057204,0.07559553,0.060910676,0.1501956,-0.655613,-0.19798517,-0.8268465,0.10358599,0.2939083,-0.2503482,-0.1519815,0.711125,0.3346154,-0.6559409,-0.2797772,-0.0280682,-0.004629634,0.19892241,1.1613004,1.0691475,-0.26151338,0.2364498,-0.25987506,0.46189508,0.049019367,-0.4403028,0.35131875,-0.32404444,0.3291543,-0.03104052,-0.55199057,-0.5904883,-0.04019876,0.71386194,-0.3038172,0.06586167,-1.0331988,-0.22606558,-0.58874786,0.30664977,0.6527275,0.079362504,0.4131739,-0.40374595,-0.5615664,-0.24531655,0.33769798,-0.17834324,-0.09049818,0.98143744,0.25442156,-0.58521974,-0.9704047,-0.7695699,-0.2372741,-0.6923163,-0.027323306,0.45944047,-0.05986169,-0.054214478,0.15338245,-0.034184046,0.09930675,-0.11102007,0.14121477,0.3296646,-0.2419134,-0.5667831,-0.68209887,-0.45964435,-0.53086334,0.25912818,-0.40289685,-0.56633496,0.27632296,0.29739568,0.77990484,0.33207536,-0.28786498,0.30682734,0.6068311,-0.6063148,-0.70314467,0.36672413,0.46861205,0.059543967,0.2118968,0.48721278,-0.25188917,-0.38340235,0.33268222,0.5324011,0.3903559,-0.3113871,0.74545497,0.079559445,0.30606556,0.38642654,-0.13703328,-0.115183085,0.2563566,0.15693012,-0.3109045,0.35915315,1.2189481,-0.20456845,0.30750263,-0.00021404,-0.7159533,-0.14502677,-0.23048934,0.18815005,-0.71170604,0.29709846,-0.11125079,-0.05777184,-0.31485754,-0.58326066,-0.29201153,-0.4005189,1.0425293,0.27350983,0.10608341,-1.028731,0.048497997,-0.34956396,0.2352834,0.43022746,-0.63410896,0.24772394,0.15612446,-1.4314091,-0.11752027,0.3472374,0.013639569,-0.54678684,0.20313321,0.2915696,0.57703614,-0.11128104,0.06366876,-0.4889274,-0.03588766,0.026186347,-0.064591646,0.050207093,0.8933649,-0.88677686,-0.28084323,0.262036,0.15557244,0.10306722,-0.83012545,-0.99613094,-0.6712778,-0.3959267,0.11655593,-0.38065904,0.34875944,-0.61236393,-0.5269294,0.57019114,-0.23301527,0.66643816,0.6949645,-0.70293367,-0.67398286,-1.2359333,0.08289318,0.46451926,0.103030935,-0.22976863,1.0181627,0.40186977,0.05695726,-0.017767549,0.117945105,0.62631834,0.72687435,-0.0469864,-0.7058796,0.24249828,-0.15043652,-0.05678892,0.10681349
0,0,-0.112092674,0.3297835,0.9333126,-0.093388826,0.66010344,-0.6818658,0.5087748,-0.338795,0.20535658,0.44009763,-0.7263576,0.012891024,-0.4693135,-0.038942337,0.2595029,0.61654294,-0.7842532,0.7494817,1.0484573,0.015349016,0.9021154,0.45041615,-1.1053516,-0.4102868,0.48348394,0.49159467,0.6785485,0.5164118,0.24449067,-0.084554434,0.41723847,-0.42796344,-0.30872178,0.14193511,-0.40880364,0.936787,-0.120184615,-0.71893513,0.12019381,-0.29332373,-0.21986346,-0.41758186,-0.043431655,-0.6431202,0.1273325,0.25955826,0.4993903,-0.43103683,0.37761718,-0.48501778,0.007506385,0.598578,0.6356577,-0.63431084,0.045511156,-0.20630556,0.07284206,-0.06103675,0.730982,0.013332661,0.46478733,-0.36718655,-0.30201793,-0.36772323,-0.78911704,0.04655209,1.1632519,0.6694472,-0.3196379,0.21607926,0.26187682,-0.6382735,0.28001368,-0.215451,-0.13778119,-0.28327757,0.6795417,-0.1549886,0.54110944,0.004294097,0.5950461,0.44621485,0.13126004,-0.478071,-0.37828994,0.63503325,-0.17218073,0.3279644,-0.5717596,-0.17804727,0.09193392,0.2804561,-0.3209387,0.6766516,0.17593725,-0.006735146,0.2928827,0.36736327,1.0473454,0.32635328,0.25352868,-1.2883424,0.61586475,-0.35109133,-0.8296652,-0.11226365,0.63760334,-0.093943834,0.6151039,0.23752365,-0.70990413,0.7874311,-0.49883133,-0.27459556,-0.2972091,0.32274777,-0.10236711,-0.62510717,-0.3445701,0.07623352,0.11253232,0.73857665,-0.29898703,0.6484185,0.7919203,0.3260649,-0.3466363,0.3396365,-0.37691456,0.53399956,-0.39698368,-0.04086169,-0.3658986,0.6785283,0.15968998,-0.79868615,-0.15653653,0.16482347,0.28587154,-0.13130496,-0.6735623,-0.011738539,0.4446399,-0.5207421,0.28501648,0.3458622,-0.93404955,-0.8398689,-0.06329489,0.6780797,-0.04513906,1.3533345,0.70143414,-0.40218347,0.009751946,0.049897596,-0.1397351,-0.11566609,-0.2479415,-0.4394356,0.14361122,-0.88276535,-0.46641508,-0.5373016,1.7968515,-1.3693466,-0.14118564,-0.124682784,-0.07850488,0.44616273,0.058814555,-0.050742716,-0.10660356,0.21943709,-0.13868976,1.1514841,-0.006650567,-0.29151908,0.3221134,0.1294117,0.33898544,-0.6948643,-0.30350912,0.03455928,-0.5222961,-0.2842588,0.5639027,0.81801164,0.11648846,-0.26654503,-0.44887018,-0.5190824,0.4611693,0.092371315,0.5886803,-0.3170541,0.046314508,-0.24266915,-0.61973953,0.32543698,-0.50727504,0.12076223,-0.57511026,0.013394102,0.041842252,-0.5769099,-0.22440565,0.26802525,-0.43229735,0.8938362,0.4029845,-0.10827634,0.42067504,-0.30852395,0.5860415,-0.30993927,-0.49603653,-0.101056285,0.55722004,-0.42038453,-0.16771282,-0.65216416,0.7535584,-0.44444364,0.3934387,1.0271462,0.12643856,0.24452268,-0.1002247,-0.054109126,-0.36311275,-0.33524048,-0.8723103,0.20538223,0.30831778,-1.1610582,0.6846776,0.18162887,-0.7471583,0.36796448,-0.3812325,-0.045897007,0.4290618,0.058701187,-0.5123557,-0.94406915,0.30618978,0.01844269,-0.7056424,0.59441185,-0.27917594,0.17066525,-0.56325644,0.020143807,0.23395579,0.15822497,-1.3890655,0.80617124,-0.36333355,0.27724266,0.12855706,0.4364644,-0.9185747,0.11994144,0.4406857,-0.41098285,-0.32918355,0.2143593,1.1292665,-0.23973416,-0.121843696,-0.05977103,0.08079879,-0.9219252,0.11851699,0.07735857,1.6991262,0.6214646,-0.5428748,0.58519953,-1.1950802,0.69748306,0.6645567,0.26039106,0.86967695,-1.1318488,0.14816616,-0.09038464,-0.3887906,-0.64094365,0.19210199,0.48642898,-0.5420234,-0.60395706,0.45114645,0.43322656,0.14622451,-0.7125937,-0.34205565,-0.008297667,-0.2473821,0.7057753,0.83777463,-0.8176068,0.507137,-0.45393568,0.033162415,0.8050964,-1.0508072,1.4803021,-0.5177905,0.024731994,-0.8708546,-0.2858029,0.7776538,-0.7700344,-0.0778963,-0.043935552,0.4385211,-0.75599945,0.021160334,-0.4979039,-0.51143754,-0.73325926,0.8031652,-0.15244341,-0.10873251,-0.33220357,0.003537297,-0.07035112,0.389269,-0.58609796,-0.24109215,-0.5472895,-0.025278687,0.33298922,-0.2361053,-0.17142025,0.6629588,0.26633492,-0.6003577,-0.1528266,0.073046945,0.21142252,-0.047119975,1.0446061,1.1957417,-0.39876914,0.47955203,-0.3514713,0.3395307,-0.03881456,-0.5481235,0.109092966,-0.12828039,0.37698147,0.16036035,-0.5370649,-0.5916298,-0.24109708,0.47867623,-0.2244876,-0.12326169,-0.798159,-0.43705043,-0.7211371,0.38160753,0.5694705,0.17037816,0.28499916,-0.5320265,-0.85517335,-0.3044668,0.48057377,-0.41840217,0.034357384,1.0017017,0.045495108,-0.8041764,-0.6497084,-0.8102926,-0.19876434,-0.7605817,0.08617109,0.2540853,-0.15435931,-0.18813519,0.25968778,-0.22022277,0.25515112,-0.025962092,0.2838968,0.29832882,-0.19988045,-0.4020499,-0.7264109,-0.13493624,-0.5947847,0.46405375,-0.19829065,-0.3983532,0.27861696,0.2697066,0.80979407,0.45064768,-0.5088997,0.37586677,0.55854154,-0.57889205,-0.9091308,0.2294298,0.43909425,-0.008791789,-0.08498052,0.49126697,-0.2619682,-0.35579926,0.39635193,0.46153396,0.35558432,-0.41100475,0.52400404,-0.0491544,0.27658057,0.22223356,-0.3316254,-0.13066761,0.47066602,0.20467517,-0.48382494,0.39783618,1.162786,-0.27631956,0.36494595,0.14877862,-0.71736115,-0.18623698,-0.312572,0.11946807,-0.8740152,0.32170093,-0.076713905,-0.020219408,-0.19048557,-0.6183825,-0.30025145,-0.42218497,1.3347194,-0.17343673,0.03348875,-0.6895127,0.21362536,-0.45654738,0.074955046,0.21830055,-0.60740054,0.10802415,-0.08048645,-1.446729,-0.26512158,0.5246904,0.009235024,-0.5888078,0.25719523,0.24018054,0.58362985,-0.14258331,0.013692588,-0.6058508,-0.037372947,0.24127924,-0.37330794,0.14922625,1.0111353,-0.9555992,-0.468678,0.2851479,-0.02023387,-0.037278526,-0.6333967,-1.0260706,-0.5103043,-0.43425602,0.033668637,-0.5510689,0.39679176,-0.7026048,-0.6009449,0.6858659,-0.20488416,0.7864953,0.5007856,-0.81981623,-0.8382431,-1.5433271,-0.060202003,0.6495506,0.29164314,-0.12395048,0.92959577,0.41799605,-0.056263313,0.013004959,0.11791162,0.7231194,0.5947842,0.034055725,-0.88662326,0.3444543,-0.2602175,-0.30086938,-0.077528305
0,0,-0.09646791,0.15493071,0.88033694,0.16816145,0.45175618,-0.8145828,0.5086645,-0.46990216,0.3366007,0.24580783,-0.6581916,-0.16937259,-0.7472283,-0.007525533,0.33371037,0.5817626,-1.0644493,0.7236374,1.0227642,-0.03564421,0.6667712,0.73563534,-0.7338214,-0.45237422,0.3902212,0.52213943,0.86390865,0.5007148,0.25647786,-0.19538704,0.29260516,-0.43380588,-0.5735587,0.12367533,-0.58505666,1.1281893,0.007809699,-0.66942835,0.022821426,-0.47014472,-0.5952209,-0.60948503,-0.01943186,-0.60129654,0.027996138,0.26632467,0.57356703,-0.44687662,0.09116176,-0.6871011,-0.13564244,0.7450805,0.5524599,-0.4150366,0.007914916,-0.21141817,-0.24706541,0.022843003,0.74156296,-0.023154005,0.61518735,-0.55580574,-0.55943227,-0.4425078,-0.6988156,0.14119631,0.93108195,0.59517235,-0.22356036,0.021882392,0.18899314,-0.8207023,0.10077679,-0.47142068,-0.15581377,-0.06446019,0.40015107,0.09239854,0.42628276,0.11203084,0.52450216,0.44952026,0.11999892,-0.19254753,-0.28680888,0.8094573,-0.12244764,0.066720456,-0.62116563,0.06130433,0.0829923,0.34792936,-0.31057554,0.39719254,0.215734,-0.2180082,0.32250378,0.59244907,0.92666745,0.23725766,0.6259147,-1.1501858,0.596004,-0.25926495,-1.0333245,-0.15523916,0.6367593,0.080718935,0.49949586,0.3110789,-0.7022887,0.8962751,-0.5004307,0.012049258,-0.019236475,0.3516603,-0.029452562,-0.807255,-0.2086401,0.2993088,-0.12997526,0.84491676,-0.21350145,0.8799033,0.72128654,0.5102011,-0.30671135,0.34954706,-0.30494902,0.4955786,-0.22941823,-0.105631225,-0.36023965,0.72204936,-0.024365231,-0.77996707,-0.18926287,0.24493533,0.19669801,-0.19723205,-0.9279626,0.1662417,0.51240253,-0.6842576,0.31549758,0.096351564,-0.86988187,-0.64355004,-0.058812767,0.6929594,-0.31704935,1.2962499,0.7078599,-0.03179711,0.00679329,0.1613936,-0.3922897,0.027757257,-0.2150666,-0.60676897,0.28246048,-1.0350758,-0.5917134,-0.4582643,1.8103546,-1.1185328,-0.30586177,-0.2420876,0.17852339,0.5324245,0.09225759,-0.27194655,-0.39099744,0.1258243,0.059233665,0.907808,0.14493796,-0.51161945,0.26473945,0.14531137,0.40725493,-0.5439719,-0.45961827,0.18412848,-0.64844185,-0.5689843,0.61951464,0.6858773,0.1894423,-0.23359138,-0.39505008,-0.37553754,0.33812732,-0.3298791,0.766997,-0.3439849,-0.28903365,-0.24091446,-0.7565802,0.22905298,-0.23981577,0.047395855,-0.459803,0.06370036,0.018429823,-0.32147133,-0.083726436,0.32805356,-0.26526076,1.1464291,0.53370786,0.082479075,0.54262197,-0.4525621,0.64392513,-0.11759825,-0.4349529,-0.113009386,0.6266465,-0.5036899,-0.318994,-0.59824944,0.8470861,-0.42922026,0.51781595,0.8838958,0.1941455,0.122675836,-0.0341402,-0.24598342,-0.46161854,-0.31171098,-0.5851664,0.29271358,0.5012256,-1.3077886,0.4420954,0.4389829,-0.71682566,0.29996532,-0.49033582,0.004874289,0.23339194,0.20825614,-0.2817024,-0.89882874,0.12041446,-0.06882278,-0.5413369,0.39847752,-0.28256693,0.089339316,-0.48599935,-0.08924505,0.4155763,0.039731964,-1.361119,0.77766377,-0.3810107,0.28353527,-0.028841816,0.21965885,-0.8095365,0.38058954,0.38937002,-0.34697932,0.008555353,0.36740106,0.95213294,-0.23618719,0.16905844,-0.0811889,0.13902153,-0.73055387,0.15338424,0.10660452,1.5046356,0.5509546,-0.5727745,0.5485199,-1.0327256,0.42920217,0.66284925,0.4591913,0.56225777,-1.2766519,-0.24367298,0.019592881,-0.43044692,-0.6658524,0.42640626,0.80284,-0.5037087,-0.7063673,0.50144976,0.6380324,0.007895544,-0.8757545,-0.39814425,0.0979618,-0.20119175,0.5349322,0.76857066,-0.4412238,0.35977656,-0.4047957,0.19492227,0.4209667,-0.7841076,1.023251,-0.21370633,0.025301844,-0.9474701,-0.3405205,0.9137806,-0.46886724,0.21698868,-0.116191804,0.08689253,-0.932591,0.026490182,-0.67959774,-0.64236605,-0.6112397,0.8147605,-0.15365815,-0.28438547,-0.19718905,-0.1647503,-0.19976093,0.2743193,-0.668404,-0.19188918,-0.4902021,-0.100344,-0.06126456,-0.21356504,-0.13178119,0.7736479,0.07440483,-0.5479629,-0.35661304,-0.05165051,0.2513091,0.32727313,1.082693,0.9517195,-0.2157044,0.31295857,-0.26851225,0.61201435,-0.097019434,-0.44521388,0.2994397,-0.19316189,0.27738133,-0.023233652,-0.50136316,-0.8142823,0.028583363,0.5617768,-0.39800787,-0.15913334,-0.6047938,-0.31384605,-0.8014469,0.37670153,0.65034443,0.22241409,0.5094265,-0.3235273,-0.64804065,-0.30764738,0.6520571,-0.13509122,-0.116760075,0.7846916,-0.004431367,-0.6229435,-0.76608527,-0.67147243,-0.46407664,-1.0523614,0.12509847,0.35953414,-0.17855185,-0.18874033,0.38774633,-0.052744746,0.3216437,-0.066932306,-0.15667404,0.23139809,-0.10446515,-0.22717836,-0.5526383,-0.29074007,-0.35821557,0.55304253,-0.40437287,-0.36718032,0.32268104,0.5860418,0.89591736,0.38994965,-0.4353178,0.24618913,0.49615523,-0.49612772,-0.74042135,0.17266351,0.18325448,-0.33797228,0.04970763,0.5573994,-0.14817296,0.06758119,0.07326564,0.86612463,0.50725156,-0.24816,0.39867142,0.022716492,0.19446504,-0.050412,-0.07666716,-0.29820502,0.36116537,0.3660001,-0.055030942,0.44169086,1.1099484,-0.20418744,0.057131022,0.12823236,-0.58904314,-0.10276158,-0.36989513,0.18782008,-0.80920744,0.044012368,-0.1657449,0.5241938,-0.20662677,-0.60370094,-0.36213493,-0.4745922,1.0865691,-0.092239216,0.060513526,-0.8842744,0.13746807,-0.44331396,-0.043718666,0.23990513,-0.7171102,0.05847328,0.10013458,-1.336956,-0.15996158,0.18697074,0.18762746,-0.5944551,0.34933788,0.26029307,0.47957644,-0.088790804,0.09857492,-0.47394323,-0.20109846,0.085974544,-0.6337495,0.010415122,0.93698025,-0.8753617,-0.51831675,0.44846958,0.20720692,0.48508808,-0.6932069,-1.2154152,-0.43882143,-0.18207426,0.1699642,-0.30324078,0.41905233,-0.5517408,-0.71859205,0.73651314,-0.38753045,0.7484678,0.5422879,-0.8464498,-0.6380957,-1.349369,-0.1287862,0.7303879,0.12866586,-0.24766381,0.88410187,0.2429733,-0.1970432,0.056010246,0.27277842,0.75907546,0.643039,-0.23677166,-0.6511426,0.2000122,-0.26033995,-0.14927533,-0.11545755
